STATE,REPORTDATE,cases,deaths,MMWRyear,MMWRweek,MMWRday
Puerto Rico,8/28/20,605,12,2020,35,6
Rhode Island,8/28/20,94,2,2020,35,6
South Carolina,8/28/20,1353,27,2020,35,6
South Dakota,8/28/20,323,3,2020,35,6
Tennessee,8/28/20,1636,28,2020,35,6
Texas,8/28/20,4031,196,2020,35,6
Utah,8/28/20,391,4,2020,35,6
Virginia,8/28/20,1013,23,2020,35,6
Virgin Islands,8/28/20,23,0,2020,35,6
Vermont,8/28/20,3,0,2020,35,6
Washington,8/28/20,542,10,2020,35,6
Wisconsin,8/28/20,864,2,2020,35,6
West Virginia,8/28/20,191,3,2020,35,6
Wyoming,8/28/20,41,0,2020,35,6
Alaska,8/29/20,90,0,2020,35,7
Alabama,8/29/20,1704,45,2020,35,7
Arkansas,8/29/20,795,16,2020,35,7
American Samoa,8/29/20,,,2020,35,7
Arizona,8/29/20,629,29,2020,35,7
California,8/29/20,4981,144,2020,35,7
Colorado,8/29/20,268,7,2020,35,7
Connecticut,8/29/20,0,0,2020,35,7
District of Columbia,8/29/20,74,0,2020,35,7
Delaware,8/29/20,266,0,2020,35,7
Florida,8/29/20,3197,150,2020,35,7
Georgia,8/29/20,2386,105,2020,35,7
Guam,8/29/20,0,0,2020,35,7
Hawaii,8/29/20,309,3,2020,35,7
Iowa,8/29/20,1081,17,2020,35,7
Idaho,8/29/20,293,5,2020,35,7
Illinois,8/29/20,1880,11,2020,35,7
Indiana,8/29/20,1121,8,2020,35,7
Kansas,8/29/20,545,6,2020,35,7
Kentucky,8/29/20,820,3,2020,35,7
Louisiana,8/29/20,0,0,2020,35,7
Massachusetts,8/29/20,421,12,2020,35,7
Maryland,8/29/20,630,10,2020,35,7
Maine,8/29/20,53,0,2020,35,7
Michigan,8/29/20,839,33,2020,35,7
Minnesota,8/29/20,1017,4,2020,35,7
Missouri,8/29/20,1198,32,2020,35,7
Northern Mariana Islands,8/29/20,2,0,2020,35,7
Mississippi,8/29/20,735,14,2020,35,7
Montana,8/29/20,188,4,2020,35,7
North Carolina,8/29/20,2585,31,2020,35,7
North Dakota,8/29/20,374,2,2020,35,7
Nebraska,8/29/20,317,1,2020,35,7
New Hampshire,8/29/20,30,0,2020,35,7
New Jersey,8/29/20,349,3,2020,35,7
New Mexico,8/29/20,136,2,2020,35,7
Nevada,8/29/20,609,15,2020,35,7
New York,8/29/20,635,7,2020,35,7
Ohio,8/29/20,1216,21,2020,35,7
Oklahoma,8/29/20,1011,11,2020,35,7
Oregon,8/29/20,239,7,2020,35,7
Pennsylvania,8/29/20,843,16,2020,35,7
Puerto Rico,8/29/20,562,4,2020,35,7
Rhode Island,8/29/20,0,0,2020,35,7
South Carolina,8/29/20,1298,43,2020,35,7
South Dakota,8/29/20,425,2,2020,35,7
Tennessee,8/29/20,1465,24,2020,35,7
Texas,8/29/20,4762,154,2020,35,7
Utah,8/29/20,458,0,2020,35,7
Virginia,8/29/20,1217,18,2020,35,7
Virgin Islands,8/29/20,43,0,2020,35,7
Vermont,8/29/20,16,0,2020,35,7
Washington,8/29/20,598,15,2020,35,7
Wisconsin,8/29/20,862,6,2020,35,7
West Virginia,8/29/20,143,10,2020,35,7
Wyoming,8/29/20,21,0,2020,35,7
Alaska,8/30/20,44,0,2020,36,1
Alabama,8/30/20,1346,10,2020,36,1
Arkansas,8/30/20,478,12,2020,36,1
American Samoa,8/30/20,,,2020,36,1
Arizona,8/30/20,374,23,2020,36,1
California,8/30/20,6070,71,2020,36,1
Colorado,8/30/20,182,0,2020,36,1
Connecticut,8/30/20,0,0,2020,36,1
District of Columbia,8/30/20,34,1,2020,36,1
Delaware,8/30/20,-6,0,2020,36,1
Florida,8/30/20,2583,14,2020,36,1
Georgia,8/30/20,1215,28,2020,36,1
Guam,8/30/20,0,0,2020,36,1
Hawaii,8/30/20,200,1,2020,36,1
Iowa,8/30/20,990,2,2020,36,1
Idaho,8/30/20,190,1,2020,36,1
Illinois,8/30/20,1992,11,2020,36,1
Indiana,8/30/20,879,6,2020,36,1
Kansas,8/30/20,166,0,2020,36,1
Kentucky,8/30/20,455,9,2020,36,1
Louisiana,8/30/20,1624,49,2020,36,1
Massachusetts,8/30/20,174,13,2020,36,1
Maryland,8/30/20,497,6,2020,36,1
Maine,8/30/20,23,0,2020,36,1
Michigan,8/30/20,551,3,2020,36,1
Minnesota,8/30/20,932,2,2020,36,1
Missouri,8/30/20,1465,12,2020,36,1
Northern Mariana Islands,8/30/20,0,0,2020,36,1
Mississippi,8/30/20,647,14,2020,36,1
Montana,8/30/20,89,0,2020,36,1
North Carolina,8/30/20,1051,9,2020,36,1
North Dakota,8/30/20,218,0,2020,36,1
Nebraska,8/30/20,293,0,2020,36,1
New Hampshire,8/30/20,8,0,2020,36,1
New Jersey,8/30/20,291,4,2020,36,1
New Mexico,8/30/20,105,1,2020,36,1
Nevada,8/30/20,447,0,2020,36,1
New York,8/30/20,698,19,2020,36,1
Ohio,8/30/20,922,2,2020,36,1
Oklahoma,8/30/20,766,2,2020,36,1
Oregon,8/30/20,261,4,2020,36,1
Pennsylvania,8/30/20,670,2,2020,36,1
Puerto Rico,8/30/20,298,6,2020,36,1
Rhode Island,8/30/20,0,0,2020,36,1
South Carolina,8/30/20,1075,11,2020,36,1
South Dakota,8/30/20,380,0,2020,36,1
Tennessee,8/30/20,835,22,2020,36,1
Texas,8/30/20,3824,90,2020,36,1
Utah,8/30/20,448,0,2020,36,1
Virginia,8/30/20,938,1,2020,36,1
Virgin Islands,8/30/20,11,0,2020,36,1
Vermont,8/30/20,11,0,2020,36,1
Washington,8/30/20,578,0,2020,36,1
Wisconsin,8/30/20,570,3,2020,36,1
West Virginia,8/30/20,143,1,2020,36,1
Wyoming,8/30/20,36,0,2020,36,1
Alaska,8/31/20,37,0,2020,36,2
Alabama,8/31/20,823,20,2020,36,2
Arkansas,8/31/20,368,13,2020,36,2
American Samoa,8/31/20,,,2020,36,2
Arizona,8/31/20,174,0,2020,36,2
California,8/31/20,4176,28,2020,36,2
Colorado,8/31/20,201,1,2020,36,2
Connecticut,8/31/20,384,0,2020,36,2
District of Columbia,8/31/20,33,1,2020,36,2
Delaware,8/31/20,86,1,2020,36,2
Florida,8/31/20,1885,68,2020,36,2
Georgia,8/31/20,1498,28,2020,36,2
Guam,8/31/20,108,0,2020,36,2
Hawaii,8/31/20,133,7,2020,36,2
Iowa,8/31/20,611,2,2020,36,2
Idaho,8/31/20,221,2,2020,36,2
Illinois,8/31/20,1668,7,2020,36,2
Indiana,8/31/20,883,5,2020,36,2
Kansas,8/31/20,841,2,2020,36,2
Kentucky,8/31/20,364,3,2020,36,2
Louisiana,8/31/20,326,19,2020,36,2
Massachusetts,8/31/20,301,11,2020,36,2
Maryland,8/31/20,458,3,2020,36,2
Maine,8/31/20,14,0,2020,36,2
Michigan,8/31/20,499,5,2020,36,2
Minnesota,8/31/20,675,1,2020,36,2
Missouri,8/31/20,1042,22,2020,36,2
Northern Mariana Islands,8/31/20,0,0,2020,36,2
Mississippi,8/31/20,274,32,2020,36,2
Montana,8/31/20,81,0,2020,36,2
North Carolina,8/31/20,1186,10,2020,36,2
North Dakota,8/31/20,114,2,2020,36,2
Nebraska,8/31/20,241,5,2020,36,2
New Hampshire,8/31/20,21,0,2020,36,2
New Jersey,8/31/20,349,8,2020,36,2
New Mexico,8/31/20,69,9,2020,36,2
Nevada,8/31/20,320,3,2020,36,2
New York,8/31/20,656,-6,2020,36,2
Ohio,8/31/20,895,10,2020,36,2
Oklahoma,8/31/20,635,1,2020,36,2
Oregon,8/31/20,159,1,2020,36,2
Pennsylvania,8/31/20,521,0,2020,36,2
Puerto Rico,8/31/20,351,0,2020,36,2
Rhode Island,8/31/20,266,2,2020,36,2
South Carolina,8/31/20,668,11,2020,36,2
South Dakota,8/31/20,187,0,2020,36,2
Tennessee,8/31/20,1818,7,2020,36,2
Texas,8/31/20,2615,26,2020,36,2
Utah,8/31/20,253,0,2020,36,2
Virginia,8/31/20,847,11,2020,36,2
Virgin Islands,8/31/20,5,0,2020,36,2
Vermont,8/31/20,8,0,2020,36,2
Washington,8/31/20,441,0,2020,36,2
Wisconsin,8/31/20,268,0,2020,36,2
West Virginia,8/31/20,140,1,2020,36,2
Wyoming,8/31/20,22,0,2020,36,2
Alaska,9/1/20,35,2,2020,36,3
Alabama,9/1/20,1558,18,2020,36,3
Arkansas,9/1/20,273,17,2020,36,3
American Samoa,9/1/20,,,2020,36,3
Arizona,9/1/20,507,14,2020,36,3
California,9/1/20,3712,85,2020,36,3
Colorado,9/1/20,351,1,2020,36,3
Connecticut,9/1/20,127,1,2020,36,3
District of Columbia,9/1/20,57,0,2020,36,3
Delaware,9/1/20,106,0,2020,36,3
Florida,9/1/20,7569,190,2020,36,3
Georgia,9/1/20,2226,101,2020,36,3
Guam,9/1/20,52,0,2020,36,3
Hawaii,9/1/20,181,4,2020,36,3
Iowa,9/1/20,684,9,2020,36,3
Idaho,9/1/20,280,7,2020,36,3
Illinois,9/1/20,1492,38,2020,36,3
Indiana,9/1/20,695,16,2020,36,3
Kansas,9/1/20,360,3,2020,36,3
Kentucky,9/1/20,789,15,2020,36,3
Louisiana,9/1/20,689,34,2020,36,3
Massachusetts,9/1/20,354,4,2020,36,3
Maryland,9/1/20,614,6,2020,36,3
Maine,9/1/20,22,0,2020,36,3
Michigan,9/1/20,795,14,2020,36,3
Minnesota,9/1/20,491,6,2020,36,3
Missouri,9/1/20,1058,8,2020,36,3
Northern Mariana Islands,9/1/20,1,0,2020,36,3
Mississippi,9/1/20,634,20,2020,36,3
Montana,9/1/20,88,1,2020,36,3
North Carolina,9/1/20,2111,39,2020,36,3
North Dakota,9/1/20,184,2,2020,36,3
Nebraska,9/1/20,287,3,2020,36,3
New Hampshire,9/1/20,22,0,2020,36,3
New Jersey,9/1/20,330,5,2020,36,3
New Mexico,9/1/20,108,8,2020,36,3
Nevada,9/1/20,405,8,2020,36,3
New York,9/1/20,754,6,2020,36,3
Ohio,9/1/20,1453,27,2020,36,3
Oklahoma,9/1/20,688,9,2020,36,3
Oregon,9/1/20,233,6,2020,36,3
Pennsylvania,9/1/20,770,18,2020,36,3
Puerto Rico,9/1/20,222,1,2020,36,3
Rhode Island,9/1/20,53,2,2020,36,3
South Carolina,9/1/20,854,37,2020,36,3
South Dakota,9/1/20,240,0,2020,36,3
Tennessee,9/1/20,1396,27,2020,36,3
Texas,9/1/20,4364,145,2020,36,3
Utah,9/1/20,296,2,2020,36,3
Virginia,9/1/20,1021,32,2020,36,3
Virgin Islands,9/1/20,5,1,2020,36,3
Vermont,9/1/20,11,0,2020,36,3
Washington,9/1/20,315,10,2020,36,3
Wisconsin,9/1/20,1036,9,2020,36,3
West Virginia,9/1/20,257,8,2020,36,3
Wyoming,9/1/20,24,4,2020,36,3
Alaska,9/2/20,66,0,2020,36,4
Alabama,9/2/20,623,17,2020,36,4
Arkansas,9/2/20,615,27,2020,36,4
American Samoa,9/2/20,,,2020,36,4
Arizona,9/2/20,519,21,2020,36,4
California,9/2/20,4255,145,2020,36,4
Colorado,9/2/20,244,6,2020,36,4
Connecticut,9/2/20,102,1,2020,36,4
District of Columbia,9/2/20,28,1,2020,36,4
Delaware,9/2/20,14,1,2020,36,4
Florida,9/2/20,2402,130,2020,36,4
Georgia,9/2/20,1916,62,2020,36,4
Guam,9/2/20,47,0,2020,36,4
Hawaii,9/2/20,338,1,2020,36,4
Iowa,9/2/20,740,4,2020,36,4
Idaho,9/2/20,296,4,2020,36,4
Illinois,9/2/20,2128,27,2020,36,4
Indiana,9/2/20,859,13,2020,36,4
Kansas,9/2/20,885,5,2020,36,4
Kentucky,9/2/20,806,18,2020,36,4
Louisiana,9/2/20,956,20,2020,36,4
Massachusetts,9/2/20,288,7,2020,36,4
Maryland,9/2/20,456,5,2020,36,4
Maine,9/2/20,19,1,2020,36,4
Michigan,9/2/20,648,14,2020,36,4
Minnesota,9/2/20,730,7,2020,36,4
Missouri,9/2/20,1458,4,2020,36,4
Northern Mariana Islands,9/2/20,0,0,2020,36,4
Mississippi,9/2/20,781,33,2020,36,4
Montana,9/2/20,182,4,2020,36,4
North Carolina,9/2/20,1129,38,2020,36,4
North Dakota,9/2/20,267,3,2020,36,4
Nebraska,9/2/20,421,0,2020,36,4
New Hampshire,9/2/20,12,0,2020,36,4
New Jersey,9/2/20,305,14,2020,36,4
New Mexico,9/2/20,152,3,2020,36,4
Nevada,9/2/20,239,23,2020,36,4
New York,9/2/20,708,7,2020,36,4
Ohio,9/2/20,1157,11,2020,36,4
Oklahoma,9/2/20,764,12,2020,36,4
Oregon,9/2/20,129,3,2020,36,4
Pennsylvania,9/2/20,816,21,2020,36,4
Puerto Rico,9/2/20,582,8,2020,36,4
Rhode Island,9/2/20,76,1,2020,36,4
South Carolina,9/2/20,657,37,2020,36,4
South Dakota,9/2/20,254,2,2020,36,4
Tennessee,9/2/20,1502,16,2020,36,4
Texas,9/2/20,4334,189,2020,36,4
Utah,9/2/20,419,1,2020,36,4
Virginia,9/2/20,927,29,2020,36,4
Virgin Islands,9/2/20,4,0,2020,36,4
Vermont,9/2/20,2,0,2020,36,4
Washington,9/2/20,304,16,2020,36,4
Wisconsin,9/2/20,578,11,2020,36,4
West Virginia,9/2/20,135,8,2020,36,4
Wyoming,9/2/20,45,0,2020,36,4
Alaska,9/3/20,102,1,2020,36,5
Alabama,9/3/20,1046,16,2020,36,5
Arkansas,9/3/20,969,20,2020,36,5
American Samoa,9/3/20,,,2020,36,5
Arizona,9/3/20,1091,65,2020,36,5
California,9/3/20,5125,164,2020,36,5
Colorado,9/3/20,268,3,2020,36,5
Connecticut,9/3/20,101,1,2020,36,5
District of Columbia,9/3/20,58,1,2020,36,5
Delaware,9/3/20,104,0,2020,36,5
Florida,9/3/20,3571,149,2020,36,5
Georgia,9/3/20,2675,73,2020,36,5
Guam,9/3/20,66,0,2020,36,5
Hawaii,9/3/20,211,4,2020,36,5
Iowa,9/3/20,662,9,2020,36,5
Idaho,9/3/20,263,0,2020,36,5
Illinois,9/3/20,1360,24,2020,36,5
Indiana,9/3/20,1104,4,2020,36,5
Kansas,9/3/20,547,10,2020,36,5
Kentucky,9/3/20,894,10,2020,36,5
Louisiana,9/3/20,813,17,2020,36,5
Massachusetts,9/3/20,415,17,2020,36,5
Maryland,9/3/20,693,12,2020,36,5
Maine,9/3/20,50,0,2020,36,5
Michigan,9/3/20,774,10,2020,36,5
Minnesota,9/3/20,1038,7,2020,36,5
Missouri,9/3/20,1397,3,2020,36,5
Northern Mariana Islands,9/3/20,0,0,2020,36,5
Mississippi,9/3/20,751,10,2020,36,5
Montana,9/3/20,180,2,2020,36,5
North Carolina,9/3/20,1656,24,2020,36,5
North Dakota,9/3/20,362,2,2020,36,5
Nebraska,9/3/20,474,4,2020,36,5
New Hampshire,9/3/20,38,0,2020,36,5
New Jersey,9/3/20,378,7,2020,36,5
New Mexico,9/3/20,200,1,2020,36,5
Nevada,9/3/20,351,27,2020,36,5
New York,9/3/20,889,6,2020,36,5
Ohio,9/3/20,1345,50,2020,36,5
Oklahoma,9/3/20,884,14,2020,36,5
Oregon,9/3/20,261,2,2020,36,5
Pennsylvania,9/3/20,1160,20,2020,36,5
Puerto Rico,9/3/20,195,5,2020,36,5
Rhode Island,9/3/20,65,4,2020,36,5
South Carolina,9/3/20,1193,13,2020,36,5
South Dakota,9/3/20,334,0,2020,36,5
Tennessee,9/3/20,1715,18,2020,36,5
Texas,9/3/20,3680,221,2020,36,5
Utah,9/3/20,504,4,2020,36,5
Virginia,9/3/20,1126,11,2020,36,5
Virgin Islands,9/3/20,1,0,2020,36,5
Vermont,9/3/20,0,0,2020,36,5
Washington,9/3/20,438,4,2020,36,5
Wisconsin,9/3/20,740,4,2020,36,5
West Virginia,9/3/20,203,7,2020,36,5
Wyoming,9/3/20,28,0,2020,36,5
Alaska,9/4/20,120,0,2020,36,6
Alabama,9/4/20,1108,33,2020,36,6
Arkansas,9/4/20,1094,12,2020,36,6
American Samoa,9/4/20,,,2020,36,6
Arizona,9/4/20,728,41,2020,36,6
California,9/4/20,5106,163,2020,36,6
Colorado,9/4/20,368,11,2020,36,6
Connecticut,9/4/20,156,0,2020,36,6
District of Columbia,9/4/20,51,2,2020,36,6
Delaware,9/4/20,99,0,2020,36,6
Florida,9/4/20,3198,103,2020,36,6
Georgia,9/4/20,2066,63,2020,36,6
Guam,9/4/20,59,0,2020,36,6
Hawaii,9/4/20,271,2,2020,36,6
Iowa,9/4/20,1183,3,2020,36,6
Idaho,9/4/20,269,10,2020,36,6
Illinois,9/4/20,5594,38,2020,36,6
Indiana,9/4/20,1030,21,2020,36,6
Kansas,9/4/20,971,7,2020,36,6
Kentucky,9/4/20,792,11,2020,36,6
Louisiana,9/4/20,822,14,2020,36,6
Massachusetts,9/4/20,212,23,2020,36,6
Maryland,9/4/20,819,11,2020,36,6
Maine,9/4/20,15,1,2020,36,6
Michigan,9/4/20,1053,7,2020,36,6
Minnesota,9/4/20,843,10,2020,36,6
Missouri,9/4/20,1605,17,2020,36,6
Northern Mariana Islands,9/4/20,0,0,2020,36,6
Mississippi,9/4/20,823,22,2020,36,6
Montana,9/4/20,148,3,2020,36,6
North Carolina,9/4/20,2045,36,2020,36,6
North Dakota,9/4/20,344,0,2020,36,6
Nebraska,9/4/20,192,0,2020,36,6
New Hampshire,9/4/20,21,0,2020,36,6
New Jersey,9/4/20,449,7,2020,36,6
New Mexico,9/4/20,90,3,2020,36,6
Nevada,9/4/20,489,12,2020,36,6
New York,9/4/20,864,4,2020,36,6
Ohio,9/4/20,1332,22,2020,36,6
Oklahoma,9/4/20,999,12,2020,36,6
Oregon,9/4/20,265,5,2020,36,6
Pennsylvania,9/4/20,891,10,2020,36,6
Puerto Rico,9/4/20,43,7,2020,36,6
Rhode Island,9/4/20,100,0,2020,36,6
South Carolina,9/4/20,1629,39,2020,36,6
South Dakota,9/4/20,259,1,2020,36,6
Tennessee,9/4/20,1051,22,2020,36,6
Texas,9/4/20,5482,140,2020,36,6
Utah,9/4/20,513,5,2020,36,6
Virginia,9/4/20,1111,10,2020,36,6
Virgin Islands,9/4/20,6,1,2020,36,6
Vermont,9/4/20,5,0,2020,36,6
Washington,9/4/20,479,10,2020,36,6
Wisconsin,9/4/20,1542,7,2020,36,6
West Virginia,9/4/20,192,6,2020,36,6
Wyoming,9/4/20,50,1,2020,36,6
Alaska,9/5/20,93,2,2020,36,7
Alabama,9/5/20,1410,9,2020,36,7
Arkansas,9/5/20,515,9,2020,36,7
American Samoa,9/5/20,,,2020,36,7
Arizona,9/5/20,836,36,2020,36,7
California,9/5/20,4956,153,2020,36,7
Colorado,9/5/20,334,5,2020,36,7
Connecticut,9/5/20,0,0,2020,36,7
District of Columbia,9/5/20,52,0,2020,36,7
Delaware,9/5/20,140,2,2020,36,7
Florida,9/5/20,3656,60,2020,36,7
Georgia,9/5/20,2193,46,2020,36,7
Guam,9/5/20,0,0,2020,36,7
Hawaii,9/5/20,220,3,2020,36,7
Iowa,9/5/20,1024,23,2020,36,7
Idaho,9/5/20,281,2,2020,36,7
Illinois,9/5/20,2806,23,2020,36,7
Indiana,9/5/20,1077,12,2020,36,7
Kansas,9/5/20,291,2,2020,36,7
Kentucky,9/5/20,787,6,2020,36,7
Louisiana,9/5/20,0,0,2020,36,7
Massachusetts,9/5/20,438,16,2020,36,7
Maryland,9/5/20,776,7,2020,36,7
Maine,9/5/20,35,0,2020,36,7
Michigan,9/5/20,896,8,2020,36,7
Minnesota,9/5/20,914,4,2020,36,7
Missouri,9/5/20,1987,77,2020,36,7
Northern Mariana Islands,9/5/20,1,0,2020,36,7
Mississippi,9/5/20,539,11,2020,36,7
Montana,9/5/20,145,2,2020,36,7
North Carolina,9/5/20,1561,50,2020,36,7
North Dakota,9/5/20,361,5,2020,36,7
Nebraska,9/5/20,144,0,2020,36,7
New Hampshire,9/5/20,56,0,2020,36,7
New Jersey,9/5/20,325,7,2020,36,7
New Mexico,9/5/20,146,6,2020,36,7
Nevada,9/5/20,390,13,2020,36,7
New York,9/5/20,801,2,2020,36,7
Ohio,9/5/20,1341,8,2020,36,7
Oklahoma,9/5/20,1156,4,2020,36,7
Oregon,9/5/20,255,5,2020,36,7
Pennsylvania,9/5/20,963,18,2020,36,7
Puerto Rico,9/5/20,251,9,2020,36,7
Rhode Island,9/5/20,0,0,2020,36,7
South Carolina,9/5/20,964,31,2020,36,7
South Dakota,9/5/20,293,3,2020,36,7
Tennessee,9/5/20,1765,25,2020,36,7
Texas,9/5/20,4486,177,2020,36,7
Utah,9/5/20,433,1,2020,36,7
Virginia,9/5/20,948,15,2020,36,7
Virgin Islands,9/5/20,17,0,2020,36,7
Vermont,9/5/20,5,0,2020,36,7
Washington,9/5/20,479,8,2020,36,7
Wisconsin,9/5/20,999,15,2020,36,7
West Virginia,9/5/20,252,0,2020,36,7
Wyoming,9/5/20,17,0,2020,36,7
Alaska,9/6/20,86,0,2020,37,1
Alabama,9/6/20,511,1,2020,37,1
Arkansas,9/6/20,687,12,2020,37,1
American Samoa,9/6/20,,,2020,37,1
Arizona,9/6/20,250,14,2020,37,1
California,9/6/20,4905,66,2020,37,1
Colorado,9/6/20,0,0,2020,37,1
Connecticut,9/6/20,0,0,2020,37,1
District of Columbia,9/6/20,41,0,2020,37,1
Delaware,9/6/20,151,1,2020,37,1
Florida,9/6/20,2564,38,2020,37,1
Georgia,9/6/20,1651,60,2020,37,1
Guam,9/6/20,0,0,2020,37,1
Hawaii,9/6/20,162,1,2020,37,1
Iowa,9/6/20,750,5,2020,37,1
Idaho,9/6/20,190,1,2020,37,1
Illinois,9/6/20,1403,5,2020,37,1
Indiana,9/6/20,843,2,2020,37,1
Kansas,9/6/20,174,1,2020,37,1
Kentucky,9/6/20,309,0,2020,37,1
Louisiana,9/6/20,1395,58,2020,37,1
Massachusetts,9/6/20,366,9,2020,37,1
Maryland,9/6/20,512,3,2020,37,1
Maine,9/6/20,15,0,2020,37,1
Michigan,9/6/20,0,0,2020,37,1
Minnesota,9/6/20,707,6,2020,37,1
Missouri,9/6/20,1232,19,2020,37,1
Northern Mariana Islands,9/6/20,0,0,2020,37,1
Mississippi,9/6/20,410,15,2020,37,1
Montana,9/6/20,100,1,2020,37,1
North Carolina,9/6/20,1086,1,2020,37,1
North Dakota,9/6/20,297,1,2020,37,1
Nebraska,9/6/20,81,0,2020,37,1
New Hampshire,9/6/20,23,1,2020,37,1
New Jersey,9/6/20,311,4,2020,37,1
New Mexico,9/6/20,59,3,2020,37,1
Nevada,9/6/20,508,1,2020,37,1
New York,9/6/20,729,9,2020,37,1
Ohio,9/6/20,773,3,2020,37,1
Oklahoma,9/6/20,424,2,2020,37,1
Oregon,9/6/20,188,1,2020,37,1
Pennsylvania,9/6/20,691,0,2020,37,1
Puerto Rico,9/6/20,41,13,2020,37,1
Rhode Island,9/6/20,0,0,2020,37,1
South Carolina,9/6/20,663,10,2020,37,1
South Dakota,9/6/20,220,0,2020,37,1
Tennessee,9/6/20,1764,3,2020,37,1
Texas,9/6/20,2995,64,2020,37,1
Utah,9/6/20,388,2,2020,37,1
Virginia,9/6/20,1199,1,2020,37,1
Virgin Islands,9/6/20,14,1,2020,37,1
Vermont,9/6/20,1,0,2020,37,1
Washington,9/6/20,501,0,2020,37,1
Wisconsin,9/6/20,893,0,2020,37,1
West Virginia,9/6/20,123,3,2020,37,1
Wyoming,9/6/20,26,0,2020,37,1
Alaska,9/7/20,33,0,2020,37,2
Alabama,9/7/20,659,0,2020,37,2
Arkansas,9/7/20,350,14,2020,37,2
American Samoa,9/7/20,,,2020,37,2
Arizona,9/7/20,198,-2,2020,37,2
California,9/7/20,3091,17,2020,37,2
Colorado,9/7/20,498,2,2020,37,2
Connecticut,9/7/20,0,0,2020,37,2
District of Columbia,9/7/20,36,0,2020,37,2
Delaware,9/7/20,206,0,2020,37,2
Florida,9/7/20,1838,22,2020,37,2
Georgia,9/7/20,608,7,2020,37,2
Guam,9/7/20,0,0,2020,37,2
Hawaii,9/7/20,104,1,2020,37,2
Iowa,9/7/20,558,2,2020,37,2
Idaho,9/7/20,74,0,2020,37,2
Illinois,9/7/20,1381,8,2020,37,2
Indiana,9/7/20,590,4,2020,37,2
Kansas,9/7/20,507,2,2020,37,2
Kentucky,9/7/20,291,3,2020,37,2
Louisiana,9/7/20,309,12,2020,37,2
Massachusetts,9/7/20,229,8,2020,37,2
Maryland,9/7/20,764,5,2020,37,2
Maine,9/7/20,19,0,2020,37,2
Michigan,9/7/20,1212,4,2020,37,2
Minnesota,9/7/20,638,3,2020,37,2
Missouri,9/7/20,906,1,2020,37,2
Northern Mariana Islands,9/7/20,0,0,2020,37,2
Mississippi,9/7/20,242,1,2020,37,2
Montana,9/7/20,52,1,2020,37,2
North Carolina,9/7/20,1018,7,2020,37,2
North Dakota,9/7/20,170,0,2020,37,2
Nebraska,9/7/20,89,0,2020,37,2
New Hampshire,9/7/20,29,0,2020,37,2
New Jersey,9/7/20,332,2,2020,37,2
New Mexico,9/7/20,37,4,2020,37,2
Nevada,9/7/20,357,4,2020,37,2
New York,9/7/20,520,2,2020,37,2
Ohio,9/7/20,778,17,2020,37,2
Oklahoma,9/7/20,614,0,2020,37,2
Oregon,9/7/20,146,1,2020,37,2
Pennsylvania,9/7/20,547,20,2020,37,2
Puerto Rico,9/7/20,842,0,2020,37,2
Rhode Island,9/7/20,0,0,2020,37,2
South Carolina,9/7/20,655,20,2020,37,2
South Dakota,9/7/20,191,0,2020,37,2
Tennessee,9/7/20,983,4,2020,37,2
Texas,9/7/20,2060,20,2020,37,2
Utah,9/7/20,373,1,2020,37,2
Virginia,9/7/20,645,6,2020,37,2
Virgin Islands,9/7/20,9,0,2020,37,2
Vermont,9/7/20,3,0,2020,37,2
Washington,9/7/20,399,0,2020,37,2
Wisconsin,9/7/20,564,0,2020,37,2
West Virginia,9/7/20,163,1,2020,37,2
Wyoming,9/7/20,0,0,2020,37,2
Alaska,9/8/20,35,0,2020,37,3
Alabama,9/8/20,633,1,2020,37,3
Arkansas,9/8/20,294,9,2020,37,3
American Samoa,9/8/20,,,2020,37,3
Arizona,9/8/20,81,2,2020,37,3
California,9/8/20,2676,32,2020,37,3
Colorado,9/8/20,187,0,2020,37,3
Connecticut,9/8/20,417,6,2020,37,3
District of Columbia,9/8/20,47,0,2020,37,3
Delaware,9/8/20,59,0,2020,37,3
Florida,9/8/20,1823,44,2020,37,3
Georgia,9/8/20,1543,26,2020,37,3
Guam,9/8/20,94,0,2020,37,3
Hawaii,9/8/20,66,2,2020,37,3
Iowa,9/8/20,345,6,2020,37,3
Idaho,9/8/20,240,4,2020,37,3
Illinois,9/8/20,1392,7,2020,37,3
Indiana,9/8/20,386,12,2020,37,3
Kansas,9/8/20,675,1,2020,37,3
Kentucky,9/8/20,255,1,2020,37,3
Louisiana,9/8/20,256,13,2020,37,3
Massachusetts,9/8/20,171,8,2020,37,3
Maryland,9/8/20,356,3,2020,37,3
Maine,9/8/20,12,0,2020,37,3
Michigan,9/8/20,499,1,2020,37,3
Minnesota,9/8/20,383,2,2020,37,3
Missouri,9/8/20,773,2,2020,37,3
Northern Mariana Islands,9/8/20,1,0,2020,37,3
Mississippi,9/8/20,249,0,2020,37,3
Montana,9/8/20,65,1,2020,37,3
North Carolina,9/8/20,716,12,2020,37,3
North Dakota,9/8/20,71,0,2020,37,3
Nebraska,9/8/20,502,3,2020,37,3
New Hampshire,9/8/20,18,0,2020,37,3
New Jersey,9/8/20,277,5,2020,37,3
New Mexico,9/8/20,37,0,2020,37,3
Nevada,9/8/20,137,0,2020,37,3
New York,9/8/20,557,6,2020,37,3
Ohio,9/8/20,656,22,2020,37,3
