region,NAME,MMWRyear,MMWRweek,start_date,detail,detail_date,cases,cases_pc,deaths,deaths_pc,bar_visits,bar_per,rest_visits,rest_per,total_devices,population,shutdown_baseline,bars_reopen_baseline,rest_reopen_baseline,reclosed_baseline,reopened_again_baseline
DC,District of Columbia,2020,9,2020-02-23,,,0,0,0,0,2784,0.019951592734788037,147314,1.0557287830935935,139537732,705749,-5,-17,-17,,
DC,District of Columbia,2020,10,2020-03-01,,,2,0.03,0,0,2583,0.01940099025718773,139646,1.0488852827933557,133137534,705749,-4,-16,-16,,
DC,District of Columbia,2020,11,2020-03-08,,,16,0.23,0,0,2068,0.016771816820682173,120945,0.980883648635109,123302086,705749,-3,-15,-15,,
DC,District of Columbia,2020,12,2020-03-15,,,85,1.2,1,0.14,606,0.005311638288581728,47083,0.4126862467678111,114089094,705749,-2,-14,-14,,
DC,District of Columbia,2020,13,2020-03-22,,,244,3.46,4,0.57,495,0.004409749623235893,36930,0.3289940476486899,112251271,705749,-1,-13,-13,,
DC,District of Columbia,2020,14,2020-03-29,shut down,2020-04-01,560,7.93,15,2.13,381,0.0032258171032822818,32012,0.271036370368169,118109610,705749,0,-12,-12,,
DC,District of Columbia,2020,15,2020-04-05,,,876,12.41,28,3.97,378,0.0032281885009978434,26383,0.22531560111594207,117093534,705749,1,-11,-11,,
DC,District of Columbia,2020,16,2020-04-12,,,888,12.58,43,6.09,294,0.0027897443683221677,24536,0.2328202987114038,105386000,705749,2,-10,-10,,
DC,District of Columbia,2020,17,2020-04-19,,,1029,14.58,74,10.49,319,0.002872715056852382,27301,0.24585577983425355,111044776,705749,3,-9,-9,,
DC,District of Columbia,2020,18,2020-04-26,,,1098,15.56,75,10.63,371,0.0033817195108498594,29390,0.26789416825842954,109707502,705749,4,-8,-8,,
DC,District of Columbia,2020,19,2020-05-03,,,1305,18.49,71,10.06,370,0.0032426247617185675,28695,0.25147869604733597,114105093,705749,5,-7,-7,,
DC,District of Columbia,2020,20,2020-05-10,,,940,13.32,64,9.07,398,0.003535262838931,31103,0.27627457306349473,112580031,705749,6,-6,-6,,
DC,District of Columbia,2020,21,2020-05-17,,,924,13.09,52,7.37,404,0.003616284630960391,31427,0.2813093492504758,111716870,705749,7,-5,-5,,
DC,District of Columbia,2020,22,2020-05-24,,,751,10.64,35,4.96,431,0.003888744832897973,32213,0.29064533016738375,110832677,705749,8,-4,-4,,
DC,District of Columbia,2020,23,2020-05-31,,,552,7.82,21,2.98,545,0.004583733845839073,38517,0.32394803034896064,118898701,705749,9,-3,-3,,
DC,District of Columbia,2020,24,2020-06-07,,,440,6.23,28,3.97,558,0.004778090287907256,39156,0.3352883571922876,116783059,705749,10,-2,-2,,
DC,District of Columbia,2020,25,2020-06-14,,,275,3.9,20,2.83,477,0.004215493258047628,37696,0.3331388550426906,113154018,705749,11,-1,-1,,
DC,District of Columbia,2020,26,2020-06-21,restaurants reopen,2020-06-22,232,3.29,17,2.41,517,0.004416716388186006,40978,0.3500738958512305,117055286,705749,12,0,0,,
DC,District of Columbia,2020,26,2020-06-21,bars reopen,2020-06-21,232,3.29,17,2.41,517,0.004416716388186006,40978,0.3500738958512305,117055286,705749,12,0,0,,
DC,District of Columbia,2020,27,2020-06-28,,,231,3.27,9,1.28,527,0.004697123295413288,37820,0.337087671788483,112196331,705749,13,1,1,,
DC,District of Columbia,2020,28,2020-07-05,,,354,5.02,11,1.56,442,0.0038940572220079466,35511,0.3128549004767515,113506293,705749,14,2,2,,
DC,District of Columbia,2020,29,2020-07-12,,,393,5.57,10,1.42,512,0.00443088045012899,37895,0.3279457317531994,115552655,705749,15,3,3,,
DC,District of Columbia,2020,30,2020-07-19,,,523,7.41,3,0.43,478,0.004074506702329114,38396,0.32729029151177536,117314815,705749,16,4,4,,
FL,Florida,2020,9,2020-02-23,,,0,0,0,0,52486,0.3761419886056339,2591544,18.57235288875127,139537732,21477737,-5,-14,-10,-17,
FL,Florida,2020,10,2020-03-01,,,15,0.01,2,0.01,48534,0.3645403256455088,2437878,18.31097457460794,133137534,21477737,-4,-13,-9,-16,
FL,Florida,2020,11,2020-03-08,,,49,0.02,1,0,47260,0.3832862973623983,2306850,18.708929222819474,123302086,21477737,-3,-12,-8,-15,
FL,Florida,2020,12,2020-03-15,,,699,0.33,8,0.04,23939,0.20982724255834656,1354889,11.87571004814886,114089094,21477737,-2,-11,-7,-14,
FL,Florida,2020,13,2020-03-22,,,3275,1.52,44,0.2,10450,0.09309471426831328,751880,6.698186963067883,112251271,21477737,-1,-10,-6,-13,
FL,Florida,2020,14,2020-03-29,shut down,2020-04-02,7135,3.32,140,0.65,8770,0.074253060356392675,651106,5.512726695143604,118109610,21477737,0,-9,-5,-12,
FL,Florida,2020,15,2020-04-05,,,7543,3.51,251,1.17,7633,0.06518720324898555,587522,5.017544350484801,117093534,21477737,1,-8,-4,-11,
FL,Florida,2020,16,2020-04-12,,,6145,2.86,296,1.38,7243,0.0687282940808077,572029,5.427941092744767,105386000,21477737,2,-7,-3,-10,
FL,Florida,2020,17,2020-04-19,,,5347,2.49,307,1.43,8724,0.07856290331028269,666179,5.999192613977626,111044776,21477737,3,-6,-2,-9,
FL,Florida,2020,18,2020-04-26,,,4624,2.15,309,1.44,10212,0.09308388044420153,746534,6.804767097878138,109707502,21477737,4,-5,-1,-8,
FL,Florida,2020,19,2020-05-03,restaurants reopen,2020-05-04,4538,2.11,421,1.96,15436,0.1352787995186157,979189,8.581466210276872,114105093,21477737,5,-4,0,-7,
FL,Florida,2020,20,2020-05-10,,,4810,2.24,255,1.19,18570,0.16494932391695646,1136070,10.091221239759653,112580031,21477737,6,-3,1,-6,
FL,Florida,2020,21,2020-05-17,,,5316,2.48,272,1.27,22924,0.20519729920825744,1314186,11.763541173325033,111716870,21477737,7,-2,2,-5,
FL,Florida,2020,22,2020-05-24,,,5297,2.47,218,1.02,26342,0.23767358790765292,1453475,13.114137809736384,110832677,21477737,8,-1,3,-4,
FL,Florida,2020,23,2020-05-31,bars reopen,2020-06-06,7334,3.41,243,1.13,29630,0.2492037318389206,1586539,13.343619288153535,118898701,21477737,9,0,4,-3,
FL,Florida,2020,24,2020-06-07,,,10794,5.03,243,1.13,32880,0.28154768578206196,1680281,14.388054349561095,116783059,21477737,10,1,5,-2,
FL,Florida,2020,25,2020-06-14,,,20245,9.43,312,1.45,34165,0.3019335999186525,1753075,15.492821474532173,113154018,21477737,11,2,6,-1,
FL,Florida,2020,26,2020-06-21,bars reclosed,2020-06-26,38748,18.04,296,1.38,32798,0.28019238704008637,1773267,15.148969863693297,117055286,21477737,12,3,7,0,
FL,Florida,2020,27,2020-06-28,,,57507,26.78,314,1.46,29456,0.262539779487085,1611275,14.361209369671812,112196331,21477737,13,4,8,1,
FL,Florida,2020,28,2020-07-05,,,64459,30.01,498,2.32,30082,0.26502495328607023,1593361,14.037644591212224,113506293,21477737,14,5,9,2,
FL,Florida,2020,29,2020-07-12,,,83058,38.67,701,3.26,30736,0.265991292021806,1621374,14.031473357319223,115552655,21477737,15,6,10,3,
FL,Florida,2020,30,2020-07-19,,,76942,35.82,892,4.15,31949,0.27233559546592645,1648435,14.051379614757098,117314815,21477737,16,7,11,4,
GA,Georgia,2020,9,2020-02-23,,,0,0,0,0,15637,0.11206287916446857,1251767,8.970813715103239,139537732,10617423,-5,-14,-9,,
GA,Georgia,2020,10,2020-03-01,,,5,0,0,0,15207,0.11422023183935494,1214568,9.12265657556794,133137534,10617423,-4,-13,-8,,
GA,Georgia,2020,11,2020-03-08,,,61,0.06,1,0.01,12883,0.10448322828861144,1103449,8.949151111685167,123302086,10617423,-3,-12,-7,,
GA,Georgia,2020,12,2020-03-15,,,489,0.46,19,0.18,5666,0.04966294149027076,586975,5.144882647591189,114089094,10617423,-2,-11,-6,,
GA,Georgia,2020,13,2020-03-22,,,1891,1.78,59,0.56,2905,0.025879439708081344,397282,3.5392205046836396,112251271,10617423,-1,-10,-5,,
GA,Georgia,2020,14,2020-03-29,shut down,2020-04-03,3937,3.71,129,1.21,2524,0.02136997997030047,353101,2.9896043175487583,118109610,10617423,0,-9,-4,,
GA,Georgia,2020,15,2020-04-05,,,5878,5.54,224,2.11,2447,0.020897823444290274,334236,2.8544360101045374,117093534,10617423,1,-8,-3,,
GA,Georgia,2020,16,2020-04-12,,,5580,5.26,245,2.31,2400,0.02277342341487484,364545,3.4591406828231457,105386000,10617423,2,-7,-2,,
GA,Georgia,2020,17,2020-04-19,,,5375,5.06,230,2.17,2759,0.024845833360049283,399803,3.6003764823659963,111044776,10617423,3,-6,-1,,
GA,Georgia,2020,18,2020-04-26,restaurants reopen,2020-04-27,5115,4.82,268,2.52,3570,0.03254107453836658,511844,4.665533264990392,109707502,10617423,4,-5,0,,
GA,Georgia,2020,19,2020-05-03,,,4257,4.01,227,2.14,4602,0.0403312409552131,597896,5.2398712825202285,114105093,10617423,5,-4,1,,
GA,Georgia,2020,20,2020-05-10,,,4624,4.36,196,1.85,5834,0.05182091307116446,662982,5.888983988643599,112580031,10617423,6,-3,2,,
GA,Georgia,2020,21,2020-05-17,,,5030,4.74,224,2.11,6481,0.05801272448825321,712418,6.376995703513712,111716870,10617423,7,-2,3,,
GA,Georgia,2020,22,2020-05-24,,,4089,3.85,182,1.71,7516,0.06781393541545513,730610,6.592008961400436,110832677,10617423,8,-1,4,,
GA,Georgia,2020,23,2020-05-31,bars reopen,2020-06-01,5028,4.74,174,1.64,8403,0.07067360643410225,827120,6.956509979028283,118898701,10617423,9,0,5,,
GA,Georgia,2020,24,2020-06-07,,,5442,5.13,268,2.52,9640,0.08254621931079918,858090,7.347726693817807,116783059,10617423,10,1,6,,
GA,Georgia,2020,25,2020-06-14,,,7008,6.6,196,1.85,9932,0.087774169892933,886902,7.838007131129891,113154018,10617423,11,2,7,,
GA,Georgia,2020,26,2020-06-21,,,11176,10.53,134,1.26,10174,0.08691619445532771,895318,7.648676369899263,117055286,10617423,12,3,8,,
GA,Georgia,2020,27,2020-06-28,,,18334,17.27,81,0.76,9537,0.08500277963635014,827876,7.37881526624966,112196331,10617423,13,4,9,,
GA,Georgia,2020,28,2020-07-05,,,21082,19.86,139,1.31,10076,0.08877040852704086,865759,7.627409697892257,113506293,10617423,14,5,10,,
GA,Georgia,2020,29,2020-07-12,,,25471,23.99,172,1.62,10183,0.08812432738996781,893102,7.728961312052935,115552655,10617423,15,6,11,,
GA,Georgia,2020,30,2020-07-19,,,25316,23.84,327,3.08,10845,0.0924435673363164,908781,7.7465152206053425,117314815,10617423,16,7,12,,
HI,Hawaii,2020,9,2020-02-23,,,0,0,0,0,4060,0.029096072738232552,182462,1.3076176413702927,139537732,1415872,-4,-16,-14,,
HI,Hawaii,2020,10,2020-03-01,,,1,0.01,0,0,3499,0.026281093654626348,172889,1.2985744500870806,133137534,1415872,-3,-15,-13,,
HI,Hawaii,2020,11,2020-03-08,,,1,0.01,0,0,3717,0.030145475397715494,175456,1.4229767369872395,123302086,1415872,-2,-14,-12,,
HI,Hawaii,2020,12,2020-03-15,,,46,0.32,0,0,2159,0.01892380703803293,118834,1.0415894791836982,114089094,1415872,-1,-13,-11,,
HI,Hawaii,2020,13,2020-03-22,shut down,2020-03-25,103,0.73,0,0,841,0.007492120066952293,65941,0.5874410099107029,112251271,1415872,0,-12,-10,,
HI,Hawaii,2020,14,2020-03-29,,,200,1.41,3,0.21,579,0.004902225991602208,55212,0.46746407849454413,118109610,1415872,1,-11,-9,,
HI,Hawaii,2020,15,2020-04-05,,,135,0.95,5,0.35,441,0.003766219917830817,52180,0.4456266560372155,117093534,1415872,2,-10,-8,,
HI,Hawaii,2020,16,2020-04-12,,,88,0.62,1,0.07,514,0.004877308181352362,51138,0.4852447194124456,105386000,1415872,3,-9,-7,,
HI,Hawaii,2020,17,2020-04-19,,,30,0.21,5,0.35,517,0.004655779574898687,56513,0.5089208338805601,111044776,1415872,4,-8,-6,,
HI,Hawaii,2020,18,2020-04-26,,,16,0.11,2,0.14,566,0.005159173162105176,59185,0.5394799710233125,109707502,1415872,5,-7,-5,,
HI,Hawaii,2020,19,2020-05-03,,,11,0.08,1,0.07,650,0.005696502959775862,62717,0.549642424812712,114105093,1415872,6,-6,-4,,
HI,Hawaii,2020,20,2020-05-10,,,8,0.06,0,0,647,0.005747022755749641,64469,0.5726504019171926,112580031,1415872,7,-5,-3,,
HI,Hawaii,2020,21,2020-05-17,,,9,0.06,0,0,745,0.006668643688280919,69768,0.6245072924080312,111716870,1415872,8,-4,-2,,
HI,Hawaii,2020,22,2020-05-24,,,8,0.06,0,0,923,0.008327868864883594,72664,0.6556189200410634,110832677,1415872,9,-3,-1,,
HI,Hawaii,2020,23,2020-05-31,restaurants reopen,2020-06-01,22,0.16,0,0,1475,0.012405518206628682,82683,0.6954070927991046,118898701,1415872,10,-2,0,,
HI,Hawaii,2020,24,2020-06-07,,,50,0.35,0,0,1804,0.01544744602040267,85315,0.7305426037863934,116783059,1415872,11,-1,1,,
HI,Hawaii,2020,25,2020-06-14,bars reopen,2020-06-19,80,0.57,0,0,1819,0.016075434457837812,88321,0.7805379036562361,113154018,1415872,12,0,2,,
HI,Hawaii,2020,26,2020-06-21,,,69,0.49,1,0.07,1854,0.015838669600961038,92393,0.7893107877246995,117055286,1415872,13,1,3,,
HI,Hawaii,2020,27,2020-06-28,,,127,0.9,1,0.07,1876,0.01672068937797975,92144,0.8212746279555255,112196331,1415872,14,2,4,,
HI,Hawaii,2020,28,2020-07-05,,,201,1.42,0,0,1844,0.016245795288196047,93733,0.8257956235078526,113506293,1415872,15,3,5,,
HI,Hawaii,2020,29,2020-07-12,,,154,1.09,5,0.35,1864,0.01613117413875086,95559,0.8269736424489771,115552655,1415872,16,4,6,,
HI,Hawaii,2020,30,2020-07-19,,,266,1.88,2,0.14,1941,0.016545224914687885,98880,0.8428602985905914,117314815,1415872,17,5,7,,
ID,Idaho,2020,9,2020-02-23,,,0,0,0,0,1323,0.009481306461251643,107639,0.7713970870617275,139537732,1787065,-4,-13,-11,,
ID,Idaho,2020,10,2020-03-01,,,0,0,0,0,1315,0.009877004331475751,103651,0.7785257611876752,133137534,1787065,-3,-12,-10,,
ID,Idaho,2020,11,2020-03-08,,,2,0.01,0,0,1050,0.008515671016303811,95090,0.7711953875622185,123302086,1787065,-2,-11,-9,,
ID,Idaho,2020,12,2020-03-15,,,40,0.22,0,0,616,0.005399289085423012,55922,0.4901607860958208,114089094,1787065,-1,-10,-8,,
ID,Idaho,2020,13,2020-03-22,shut down,2020-03-25,219,1.23,5,0.28,377,0.003358536581737235,36511,0.3252613504928599,112251271,1787065,0,-9,-7,,
ID,Idaho,2020,14,2020-03-29,,,816,4.57,5,0.28,202,0.0017102757345486112,30303,0.2565667603169632,118109610,1787065,1,-8,-6,,
ID,Idaho,2020,15,2020-04-05,,,330,1.85,17,0.95,266,0.00227168820440589,31042,0.2651043054179234,117093534,1787065,2,-7,-5,,
ID,Idaho,2020,16,2020-04-12,,,261,1.46,17,0.95,206,0.0019547188431100907,31477,0.2986829370125064,105386000,1787065,3,-6,-4,,
ID,Idaho,2020,17,2020-04-19,,,219,1.23,12,0.67,273,0.0024584677445789976,36397,0.32776868314813834,111044776,1787065,4,-5,-3,,
ID,Idaho,2020,18,2020-04-26,,,174,0.97,8,0.45,330,0.0030079984867397674,40505,0.36920902637998265,109707502,1787065,5,-4,-2,,
ID,Idaho,2020,19,2020-05-03,,,169,0.95,3,0.17,358,0.0031374585532303978,43886,0.38461035214265155,114105093,1787065,6,-3,-1,,
ID,Idaho,2020,20,2020-05-10,restaurants reopen,2020-05-16,189,1.06,6,0.34,425,0.003775092227501696,49094,0.4360808889811018,112580031,1787065,7,-2,0,,
ID,Idaho,2020,21,2020-05-17,,,207,1.16,6,0.34,527,0.004717282179495362,66438,0.5946997978013526,111716870,1787065,8,-1,1,,
ID,Idaho,2020,22,2020-05-24,bars reopen,2020-05-30,213,1.19,3,0.17,622,0.00561206330872979,72017,0.6497812914868059,110832677,1787065,9,0,2,,
ID,Idaho,2020,23,2020-05-31,,,300,1.68,1,0.06,819,0.006888216549985689,81708,0.6872068350015026,118898701,1787065,10,1,3,,
ID,Idaho,2020,24,2020-06-07,,,260,1.45,4,0.22,822,0.007038692144551549,84273,0.7216200767613049,116783059,1787065,11,2,4,,
ID,Idaho,2020,25,2020-06-14,,,607,3.4,2,0.11,828,0.007317459995101544,88512,0.7822258684618694,113154018,1787065,12,3,5,,
ID,Idaho,2020,26,2020-06-21,,,1313,7.35,2,0.11,876,0.0074836432418780305,91580,0.7823653517022717,117055286,1787065,13,4,6,,
ID,Idaho,2020,27,2020-06-28,,,2051,11.48,2,0.11,1023,0.009117945220508145,87441,0.779357036193991,112196331,1787065,14,5,7,,
ID,Idaho,2020,28,2020-07-05,,,3135,17.54,9,0.5,1013,0.0089246153074526,92707,0.816756477105635,113506293,1787065,15,6,8,,
ID,Idaho,2020,29,2020-07-12,,,3797,21.25,16,0.9,879,0.007606921710280046,91789,0.7943478235095507,115552655,1787065,16,7,9,,
ID,Idaho,2020,30,2020-07-19,,,3525,19.73,28,1.57,997,0.008498500381217838,95689,0.815659982927135,117314815,1787065,17,8,10,,
IL,Illinois,2020,9,2020-02-23,,,0,0,0,0,21196,0.15190156595063475,1226594,8.790410897605819,139537732,12671821,-3,-17,-17,,
IL,Illinois,2020,10,2020-03-01,,,5,0,0,0,19177,0.14403902058152887,1187751,8.92123328647502,133137534,12671821,-2,-16,-16,,
IL,Illinois,2020,11,2020-03-08,,,58,0.05,0,0,16779,0.13608042284053493,1069576,8.674435564699206,123302086,12671821,-1,-15,-15,,
IL,Illinois,2020,12,2020-03-15,shut down,2020-03-21,689,0.54,6,0.05,7068,0.06195158320741859,516821,4.529977247430854,114089094,12671821,0,-14,-14,,
IL,Illinois,2020,13,2020-03-22,,,2738,2.16,41,0.32,4585,0.040845862671791036,364716,3.249103522400205,112251271,12671821,1,-13,-13,,
IL,Illinois,2020,14,2020-03-29,,,6866,5.42,196,1.55,4044,0.03423938153720091,361052,3.0569231411398277,118109610,12671821,2,-12,-12,,
IL,Illinois,2020,15,2020-04-05,,,8823,6.96,434,3.42,4188,0.03576627894756341,351972,3.005904664214849,117093534,12671821,3,-11,-11,,
IL,Illinois,2020,16,2020-04-12,,,9980,7.88,582,4.59,3998,0.03793672783861234,335267,3.181323895014518,105386000,12671821,4,-10,-10,,
IL,Illinois,2020,17,2020-04-19,,,12617,9.96,615,4.85,4660,0.04196505380856457,382421,3.4438450305847796,111044776,12671821,5,-9,-9,,
IL,Illinois,2020,18,2020-04-26,,,16728,13.2,685,5.41,4901,0.0446733351015503,413899,3.7727501989790997,109707502,12671821,6,-8,-8,,
IL,Illinois,2020,19,2020-05-03,,,17580,13.87,790,6.23,4879,0.04275882760114836,425628,3.730140248866893,114105093,12671821,7,-7,-7,,
IL,Illinois,2020,20,2020-05-10,,,16372,12.92,780,6.16,5096,0.045265576450232096,441831,3.92459476228071,112580031,12671821,8,-6,-6,,
IL,Illinois,2020,21,2020-05-17,,,15339,12.1,661,5.22,5502,0.04924950009788137,449395,4.022624335966448,111716870,12671821,9,-5,-5,,
IL,Illinois,2020,22,2020-05-24,,,11121,8.78,540,4.26,6941,0.06262593476831747,513594,4.633958268462648,110832677,12671821,10,-4,-4,,
IL,Illinois,2020,23,2020-05-31,,,7973,6.29,534,4.21,9228,0.07761228610899626,629373,5.293354718820687,118898701,12671821,11,-3,-3,,
IL,Illinois,2020,24,2020-06-07,,,4981,3.93,425,3.35,9761,0.08358232849509448,662782,5.675326589963704,116783059,12671821,12,-2,-2,,
IL,Illinois,2020,25,2020-06-14,,,4233,3.34,336,2.65,10669,0.0942874162895391,694391,6.13668884475671,113154018,12671821,13,-1,-1,,
IL,Illinois,2020,26,2020-06-21,restaurants reopen,2020-06-26,4973,3.92,248,1.96,11234,0.09597174449686963,739560,6.318040178040315,117055286,12671821,14,0,0,,
IL,Illinois,2020,26,2020-06-21,bars reopen,2020-06-24,4973,3.92,248,1.96,11234,0.09597174449686963,739560,6.318040178040315,117055286,12671821,14,0,0,,
IL,Illinois,2020,27,2020-06-28,,,5604,4.42,150,1.18,10943,0.09753438372240532,745101,6.641046042762308,112196331,12671821,15,1,1,,
IL,Illinois,2020,28,2020-07-05,,,6360,5.02,145,1.14,11358,0.10006493648770645,790225,6.961948796971107,113506293,12671821,16,2,2,,
